Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-11-09,Dartmoor,2.7,18.3,0.0,,,S,31.0,N,SE,2.0,13.0,97.0,61.0,1015.3,1012.6,,,10.1,16.3,No,No
2015-01-12,Sale,16.4,23.8,0.4,,,E,52.0,E,E,31.0,37.0,57.0,52.0,1018.1,1014.6,,,20.2,22.4,No,No
2015-12-26,Richmond,16.2,29.4,0.0,,,NW,37.0,NE,NNW,13.0,22.0,77.0,66.0,1009.5,1005.7,2.0,8.0,21.5,25.8,No,No
2011-09-16,Perth,14.4,21.5,16.0,2.0,5.6,W,54.0,WNW,NW,7.0,24.0,80.0,65.0,1015.5,1013.2,7.0,5.0,18.6,19.3,Yes,Yes
2012-02-02,Mildura,15.0,30.3,0.0,8.8,11.6,ESE,39.0,SE,SE,26.0,19.0,54.0,33.0,1009.6,1006.6,2.0,6.0,19.2,29.3,No,No
2016-10-23,BadgerysCreek,8.6,20.5,1.0,,,SW,43.0,SW,SE,28.0,20.0,50.0,44.0,1018.6,1016.9,,,13.7,18.1,No,No
2009-10-09,MountGinini,,,0.2,,,,,,,,,,,,,,,,,No,No
2014-06-06,Brisbane,14.4,25.9,0.0,3.4,9.1,SE,19.0,SSW,E,6.0,9.0,71.0,55.0,1022.3,1018.6,1.0,2.0,19.2,23.0,No,No
2010-02-26,SydneyAirport,19.6,24.7,0.0,6.0,1.6,ENE,33.0,ENE,SSW,11.0,13.0,63.0,68.0,1027.0,1024.7,4.0,7.0,22.2,22.8,No,No
2013-01-13,NorfolkIsland,17.6,24.8,0.0,6.2,10.3,SE,30.0,SE,SSE,13.0,17.0,77.0,56.0,1014.6,1013.5,3.0,1.0,22.0,24.0,No,No
2014-10-09,Sydney,14.4,21.2,0.0,4.8,8.5,ENE,37.0,WNW,ENE,7.0,22.0,61.0,49.0,1023.2,1020.2,1.0,1.0,18.6,21.0,No,No
2011-02-26,Walpole,19.3,25.1,0.0,,,SE,43.0,E,SE,17.0,24.0,86.0,69.0,1011.3,1009.9,,,21.2,24.2,No,No
2010-11-08,MountGambier,9.6,18.9,0.2,3.8,8.8,WNW,52.0,WNW,W,22.0,28.0,69.0,54.0,1013.1,1015.8,7.0,4.0,14.8,18.5,No,No
2011-07-21,PearceRAAF,8.7,18.0,8.2,,5.8,WNW,35.0,NE,NNW,7.0,11.0,88.0,71.0,1016.7,1013.9,5.0,6.0,11.7,16.2,Yes,Yes
2009-06-21,Bendigo,6.1,12.1,0.2,0.0,,ENE,19.0,SE,E,11.0,9.0,97.0,91.0,1020.1,1018.2,7.0,8.0,9.0,12.0,No,No
2014-02-17,Wollongong,17.7,22.6,28.0,,,SSW,44.0,SSW,SE,19.0,13.0,85.0,75.0,1014.0,1013.8,8.0,5.0,19.3,22.2,Yes,No
2015-04-15,Ballarat,13.3,24.3,1.2,,,NNE,50.0,NNE,NNW,30.0,19.0,69.0,45.0,1018.4,1017.3,6.0,,17.6,23.8,Yes,No
2012-04-19,Richmond,17.6,24.9,56.4,1.6,,E,26.0,,SE,0.0,4.0,99.0,63.0,1019.5,1015.5,,,18.5,23.9,Yes,Yes
2013-05-03,WaggaWagga,3.5,21.6,0.0,2.8,8.4,ENE,24.0,ESE,NNW,15.0,7.0,58.0,25.0,1027.3,1020.9,1.0,7.0,11.4,20.9,No,No
2012-02-22,MountGambier,11.7,26.6,0.0,4.6,11.3,SSW,37.0,SE,S,15.0,13.0,73.0,48.0,1018.0,1015.7,2.0,5.0,18.2,24.4,No,No
2015-06-05,Penrith,4.5,16.0,1.6,,,SW,26.0,N,SSW,6.0,11.0,93.0,50.0,,,,,9.3,15.1,Yes,No
2012-05-05,Melbourne,9.7,14.1,,2.4,2.1,WSW,30.0,W,SSW,15.0,13.0,74.0,83.0,1021.3,1019.0,,,11.0,13.6,,
2013-01-19,MelbourneAirport,13.0,22.3,0.0,8.0,9.8,SSE,46.0,SSW,SE,22.0,26.0,64.0,37.0,1015.3,1015.7,7.0,2.0,15.9,21.1,No,No
2015-12-02,Brisbane,23.8,27.9,0.4,7.6,0.2,WNW,22.0,NNW,WNW,6.0,6.0,69.0,75.0,1016.2,1015.1,7.0,7.0,26.6,25.1,No,Yes
2015-05-08,MountGinini,-2.1,5.7,0.0,,,WSW,65.0,SW,WSW,22.0,24.0,98.0,71.0,,,,,-0.7,4.9,No,No
2015-10-26,Moree,19.6,33.9,0.0,10.0,9.1,WSW,72.0,NE,NNE,31.0,17.0,62.0,28.0,1020.1,1013.9,5.0,4.0,24.0,31.9,No,Yes
2009-01-10,WaggaWagga,15.9,29.7,0.0,11.4,12.7,ENE,61.0,ENE,ENE,26.0,20.0,43.0,31.0,1013.4,1008.8,2.0,6.0,19.3,27.1,No,No
2015-09-04,Darwin,22.1,33.0,0.0,7.4,11.0,NW,37.0,NE,NNW,15.0,26.0,64.0,55.0,1017.3,1013.2,1.0,1.0,27.5,30.9,No,No
2016-07-03,Witchcliffe,6.7,13.9,9.8,,,S,48.0,S,SE,22.0,19.0,84.0,83.0,1026.4,1026.9,,,11.0,10.6,Yes,Yes
2015-07-10,Newcastle,6.2,20.2,0.0,,,,,,N,0.0,4.0,97.0,47.0,,,0.0,4.0,10.0,18.8,No,No
2009-06-12,Perth,5.2,15.4,8.6,2.2,5.8,SW,17.0,ENE,SW,7.0,4.0,95.0,62.0,1018.1,1018.1,2.0,6.0,9.5,15.0,Yes,No
2014-02-20,Albury,11.6,22.8,1.6,,,W,46.0,WNW,W,13.0,24.0,80.0,30.0,1010.1,1011.4,8.0,1.0,13.6,21.4,Yes,No
2017-03-28,Launceston,12.7,20.3,4.8,,,NW,44.0,NW,NNW,19.0,22.0,74.0,65.0,,,,8.0,16.4,19.7,Yes,No
2013-06-03,Cairns,16.4,27.7,0.0,4.8,10.7,SSE,31.0,WNW,ESE,6.0,20.0,74.0,57.0,1013.4,1011.9,2.0,1.0,22.4,26.7,No,No
2009-05-18,PerthAirport,6.0,23.2,0.0,4.2,8.9,NW,30.0,N,W,9.0,15.0,48.0,49.0,1015.1,1013.5,2.0,1.0,14.6,22.2,No,No
2012-02-20,SydneyAirport,19.5,25.3,53.6,12.6,8.6,SSW,44.0,SW,S,11.0,24.0,83.0,76.0,1012.2,1011.0,4.0,6.0,21.9,24.3,Yes,Yes
2013-09-30,WaggaWagga,8.4,27.9,0.0,4.0,10.3,N,52.0,E,N,17.0,24.0,54.0,24.0,1015.3,1008.8,7.0,4.0,17.0,27.0,No,No
2016-10-03,Brisbane,18.6,26.7,0.0,5.8,1.0,WNW,76.0,N,NE,2.0,6.0,56.0,87.0,1010.0,1006.6,7.0,8.0,23.7,22.3,No,Yes
2015-04-11,Cairns,22.7,31.5,6.2,2.4,10.2,SE,41.0,SSE,SE,17.0,30.0,65.0,62.0,1013.5,1010.4,2.0,,28.1,30.3,Yes,No
2017-04-11,Cobar,7.3,23.1,0.0,,,W,28.0,S,SW,13.0,11.0,56.0,30.0,1021.7,1018.0,,,13.4,21.9,No,No
2013-04-09,Canberra,4.3,24.3,0.0,4.6,,E,28.0,SSW,NNE,7.0,9.0,71.0,33.0,1028.0,1023.0,1.0,,13.5,23.5,No,No
2014-10-24,Penrith,16.6,30.5,16.2,,,NE,31.0,E,NE,4.0,20.0,73.0,45.0,,,,,20.3,29.4,Yes,No
2013-11-24,Wollongong,15.4,20.9,0.0,,,S,54.0,S,SSE,13.0,20.0,70.0,66.0,1006.3,1005.9,,1.0,19.6,20.0,No,No
2015-01-20,Tuggeranong,14.2,24.0,0.0,,,ENE,33.0,ENE,ENE,9.0,20.0,76.0,55.0,1012.8,1008.4,,,16.6,23.3,No,No
2014-11-19,Perth,14.6,24.1,0.0,7.6,13.1,SW,37.0,SSE,SW,9.0,20.0,55.0,53.0,1015.4,1015.0,1.0,6.0,20.9,21.9,No,No
2014-03-28,Townsville,24.1,30.0,5.0,1.8,5.7,NNE,26.0,E,N,6.0,17.0,94.0,72.0,1014.2,1011.1,6.0,6.0,25.9,29.4,Yes,No
2013-05-30,Townsville,20.6,27.6,0.0,5.8,7.0,ESE,44.0,SSE,ESE,20.0,30.0,70.0,59.0,1019.6,1017.4,6.0,4.0,23.8,26.5,No,No
2009-10-19,NorahHead,12.9,20.8,0.0,,,ENE,30.0,SSE,ENE,2.0,22.0,68.0,70.0,1027.1,1024.4,,,17.5,20.1,No,No
2013-06-08,SalmonGums,9.6,20.3,0.0,,,N,33.0,N,WNW,19.0,15.0,71.0,51.0,,,,,13.4,18.6,No,No
2013-05-09,Nuriootpa,13.3,27.1,0.0,5.0,7.2,N,41.0,N,NNE,13.0,17.0,47.0,30.0,1025.4,1023.4,6.0,8.0,21.1,26.0,No,No
2015-12-01,Watsonia,14.3,25.9,0.6,12.0,9.8,SW,52.0,W,W,13.0,20.0,61.0,27.0,1008.4,1007.3,3.0,7.0,16.8,24.2,No,No
2014-02-19,Moree,23.0,31.6,1.2,8.6,2.9,NW,61.0,N,NW,30.0,13.0,68.0,78.0,1006.2,1003.3,7.0,7.0,26.0,27.1,Yes,Yes
2016-04-19,GoldCoast,16.9,26.4,0.0,,,SE,31.0,SSE,ESE,6.0,20.0,71.0,66.0,1019.9,1017.8,,,22.6,25.0,No,No
2014-04-24,NorahHead,15.2,28.6,0.0,,,ESE,59.0,SSE,W,6.0,6.0,69.0,47.0,1014.0,1011.7,,,20.8,27.5,No,Yes
2011-02-08,Sydney,18.7,25.3,0.2,4.8,3.9,ESE,30.0,WNW,ESE,11.0,17.0,67.0,52.0,1019.5,1018.6,,,21.2,24.2,No,No
2017-06-10,Bendigo,5.6,17.6,0.2,,,SSE,24.0,SSE,WSW,11.0,11.0,85.0,50.0,1033.9,1031.2,,,8.3,17.2,No,No
2009-02-08,Watsonia,17.3,21.7,1.0,20.2,2.3,S,37.0,WSW,S,7.0,17.0,82.0,64.0,1012.1,1013.9,7.0,7.0,18.4,19.2,No,No
2012-08-13,Hobart,4.5,14.7,0.0,0.8,9.1,N,35.0,NNW,SE,15.0,11.0,76.0,60.0,1025.1,1020.3,,,8.0,12.7,No,No
2009-02-12,GoldCoast,22.0,29.5,3.8,,,SE,56.0,S,SSE,31.0,33.0,68.0,62.0,1012.1,1011.8,,,24.6,26.8,Yes,Yes
2008-10-25,Darwin,26.3,33.6,0.0,,10.9,NNW,35.0,E,N,9.0,24.0,65.0,53.0,1013.3,1008.7,4.0,4.0,30.3,32.5,No,No
2011-02-06,Mildura,12.8,22.1,32.4,3.4,5.8,SSW,41.0,S,SSE,20.0,24.0,65.0,44.0,1022.6,1024.1,7.0,6.0,13.5,18.2,Yes,No
2012-05-16,Walpole,8.5,19.6,0.0,,,NW,24.0,,SE,0.0,9.0,86.0,82.0,1020.2,1017.4,,,13.1,16.9,No,Yes
2014-03-07,Penrith,17.2,28.7,0.0,,,NNE,19.0,SW,W,4.0,4.0,98.0,69.0,,,,,20.9,26.1,No,No
2009-07-16,Portland,2.9,13.6,4.6,0.4,8.6,SSW,22.0,SSE,S,4.0,9.0,97.0,80.0,1018.0,1018.5,4.0,6.0,7.7,12.1,Yes,No
2011-12-12,Melbourne,12.7,20.9,34.6,5.8,7.0,SSW,44.0,SSW,S,20.0,20.0,52.0,40.0,1010.2,1009.7,7.0,7.0,15.4,20.2,Yes,Yes
2012-05-11,BadgerysCreek,9.3,27.0,0.0,,,NW,35.0,NNW,N,2.0,9.0,99.0,38.0,1018.8,1013.5,,,13.2,26.3,No,No
2015-01-12,Brisbane,22.5,30.4,14.6,4.2,1.1,ESE,31.0,SW,ESE,4.0,6.0,81.0,94.0,1009.9,1007.5,8.0,8.0,25.9,23.5,Yes,Yes
2012-06-10,Townsville,13.1,26.1,0.0,4.4,10.4,SSW,33.0,WSW,SSW,7.0,17.0,71.0,35.0,1016.3,1012.6,6.0,2.0,19.5,25.6,No,No
2015-02-16,Sale,17.7,27.3,0.0,,,WSW,44.0,WSW,WNW,22.0,15.0,60.0,51.0,1014.6,1015.2,,,21.2,27.1,No,No
2010-04-25,Bendigo,6.4,17.9,5.6,3.2,,S,44.0,SW,WSW,13.0,22.0,80.0,41.0,1017.9,1019.7,1.0,2.0,12.8,17.2,Yes,No
2011-02-01,CoffsHarbour,23.4,32.2,0.0,5.2,12.9,NNE,61.0,NNW,NE,26.0,39.0,64.0,64.0,1016.1,1012.6,1.0,1.0,26.9,29.3,No,No
2015-02-13,Newcastle,20.6,27.7,4.4,,,,,,SE,0.0,19.0,71.0,64.0,,,6.0,6.0,24.5,26.2,Yes,No
2013-04-27,MountGinini,3.8,15.0,0.0,,,W,59.0,WNW,W,13.0,17.0,41.0,45.0,,,,,10.9,13.8,No,No
2012-11-25,Witchcliffe,13.5,24.3,0.0,,,S,37.0,SSE,S,19.0,22.0,48.0,44.0,1018.8,1018.3,,,20.7,22.6,No,No
2011-09-21,AliceSprings,4.8,27.5,0.0,6.6,11.1,E,37.0,ENE,ESE,22.0,13.0,28.0,14.0,1021.9,1015.7,,,18.1,26.2,No,No
2011-05-03,BadgerysCreek,11.0,19.4,0.2,,,SSW,22.0,SW,S,11.0,13.0,97.0,68.0,1015.4,1014.1,,,14.9,18.3,No,No
2011-02-25,Newcastle,13.8,26.2,0.0,,,,,,SE,0.0,2.0,92.0,63.0,,,6.0,7.0,18.0,25.2,No,No
2015-11-22,MountGinini,5.0,16.5,0.0,,,W,37.0,NE,WNW,9.0,13.0,98.0,57.0,,,,,6.1,15.0,No,No
2012-03-05,Hobart,15.9,22.1,3.6,5.2,8.6,NW,54.0,SW,SSW,15.0,28.0,64.0,48.0,1008.2,1012.4,,,18.3,20.2,Yes,Yes
2015-08-03,Launceston,1.1,8.5,5.9,,,W,44.0,NW,W,7.0,19.0,79.0,59.0,,,,,3.4,8.1,Yes,No
2013-08-11,Sale,1.2,17.4,0.0,3.6,7.5,WNW,39.0,NNE,NW,7.0,28.0,71.0,43.0,1015.2,1011.2,2.0,3.0,9.3,16.3,No,No
2009-10-25,SydneyAirport,17.6,21.5,0.0,5.6,1.1,SSE,52.0,E,WNW,9.0,19.0,68.0,81.0,1015.8,1015.4,7.0,8.0,20.8,17.0,No,Yes
2009-10-08,Townsville,20.7,31.5,0.0,10.0,10.9,ENE,43.0,ESE,ENE,6.0,33.0,54.0,47.0,1014.5,1010.8,2.0,1.0,27.6,29.3,No,No
2012-10-03,Ballarat,4.0,21.9,0.0,,,NNW,39.0,N,NNW,20.0,22.0,71.0,39.0,1026.0,1021.9,,,15.0,21.2,No,No
2013-11-01,Albury,7.6,27.9,0.0,,,N,30.0,SE,NE,7.0,9.0,69.0,24.0,1022.2,1018.1,,,15.8,27.3,No,No
2014-07-16,SydneyAirport,11.2,19.4,1.6,1.2,3.9,NW,39.0,W,W,13.0,22.0,94.0,46.0,1013.8,1010.7,8.0,2.0,12.4,19.2,Yes,No
2014-02-27,Woomera,16.5,29.6,0.0,12.0,,SSE,46.0,SSE,SSE,30.0,13.0,45.0,24.0,1018.6,1015.8,2.0,1.0,19.0,27.7,No,No
2014-07-23,Portland,2.3,10.3,0.2,1.4,1.5,N,24.0,N,NNE,13.0,13.0,94.0,74.0,1022.5,1018.2,,,4.9,10.0,No,Yes
2011-05-22,SydneyAirport,12.5,23.0,0.0,3.4,7.3,NNE,35.0,NW,NNE,15.0,19.0,71.0,48.0,1021.1,1015.4,7.0,7.0,15.7,21.6,No,No
2010-09-27,Mildura,9.2,22.4,0.0,3.0,8.7,WNW,43.0,W,WSW,11.0,20.0,75.0,37.0,1016.7,1013.4,6.0,4.0,13.1,22.0,No,No
2010-07-15,Perth,8.0,20.3,0.2,2.4,9.0,N,26.0,NE,N,9.0,9.0,77.0,38.0,1021.9,1017.4,1.0,1.0,12.9,20.1,No,No
2010-07-26,PerthAirport,10.9,19.8,0.0,3.4,7.9,WNW,39.0,N,WNW,13.0,24.0,91.0,56.0,1017.2,1016.4,5.0,4.0,13.2,18.0,No,Yes
2016-01-12,Nuriootpa,20.1,38.7,0.0,11.4,13.4,SE,39.0,E,ENE,19.0,9.0,48.0,20.0,1011.3,1009.4,0.0,,26.2,36.2,No,No
2009-07-14,Melbourne,8.1,13.9,1.0,1.2,2.0,N,37.0,N,N,24.0,15.0,76.0,57.0,1004.3,1003.5,7.0,7.0,9.0,12.7,No,No
2013-01-11,Nuriootpa,15.4,36.9,0.0,10.4,12.8,WSW,61.0,W,WSW,24.0,30.0,7.0,19.0,1003.8,1005.3,0.0,4.0,31.7,33.0,No,No
2015-09-23,Witchcliffe,6.2,24.6,0.0,,,N,43.0,NNE,N,19.0,22.0,40.0,33.0,1024.4,1021.6,,,19.0,24.1,No,No
2012-10-24,Portland,15.1,21.4,0.0,6.8,0.2,N,39.0,N,NNW,19.0,15.0,35.0,46.0,1013.6,1012.0,4.0,6.0,17.5,19.9,No,Yes
2010-08-09,Cairns,20.0,28.8,0.0,8.0,5.3,SE,30.0,SSE,ESE,13.0,19.0,64.0,62.0,1016.0,1013.1,1.0,7.0,24.7,25.8,No,Yes
2010-02-27,Cairns,24.3,31.8,37.4,4.8,8.8,E,30.0,SE,NE,11.0,15.0,72.0,65.0,1011.1,1008.3,6.0,7.0,29.1,30.9,Yes,No
2011-07-18,CoffsHarbour,9.2,19.2,1.0,1.2,8.0,SE,19.0,WNW,SSE,6.0,7.0,88.0,68.0,1018.6,1015.1,1.0,5.0,14.2,18.2,No,No
2014-06-24,Launceston,2.5,12.8,13.0,,,NNW,22.0,,NNW,0.0,11.0,96.0,64.0,,,,5.0,5.0,12.4,Yes,No
2012-08-09,Bendigo,2.5,11.1,7.6,,,SSW,69.0,NNW,SSW,2.0,37.0,85.0,54.0,1019.6,1020.1,3.0,5.0,6.6,10.5,Yes,No
2012-09-27,Newcastle,11.2,26.8,0.0,,,,,NW,SE,2.0,2.0,72.0,49.0,,,6.0,3.0,17.4,26.5,No,No
2016-05-05,Sydney,13.5,22.4,0.0,4.0,10.1,W,28.0,WNW,E,13.0,20.0,55.0,54.0,1020.7,1016.9,1.0,1.0,16.2,21.3,No,No
2017-03-28,Richmond,19.6,25.4,0.0,5.4,,SSE,22.0,SE,E,11.0,6.0,79.0,69.0,1014.4,1012.0,8.0,7.0,21.6,24.9,No,No
2015-07-08,BadgerysCreek,2.8,16.1,0.0,,,SW,19.0,SW,ENE,15.0,6.0,100.0,62.0,,,,,8.2,14.9,No,No
2011-12-05,GoldCoast,20.0,26.2,0.0,,,S,67.0,S,SSE,48.0,44.0,61.0,64.0,1015.9,1014.3,,,22.7,22.6,No,No
2015-05-23,Portland,8.9,12.8,0.0,0.6,7.4,E,28.0,ESE,E,7.0,15.0,78.0,73.0,1033.9,1031.3,8.0,5.0,10.6,11.9,No,No
2011-03-13,Cairns,22.6,30.7,15.4,4.4,4.5,SSE,30.0,SSE,SSW,11.0,11.0,78.0,83.0,1011.8,1008.4,7.0,7.0,25.9,27.2,Yes,Yes
2012-05-17,Perth,7.4,21.4,0.0,2.0,5.1,N,15.0,SSE,WSW,2.0,4.0,83.0,49.0,1020.6,1017.8,6.0,7.0,13.7,20.3,No,No
2014-12-14,Moree,15.0,31.8,0.0,36.4,13.4,SSE,39.0,E,ESE,11.0,9.0,49.0,21.0,1011.9,1008.2,1.0,1.0,21.5,29.2,No,No
2015-12-20,Cobar,25.5,41.1,0.0,32.0,,W,54.0,N,NNW,28.0,22.0,16.0,10.0,1011.2,1006.9,2.0,3.0,32.4,39.1,No,Yes
2010-06-24,Walpole,6.5,14.1,,,,SSW,35.0,NW,W,6.0,15.0,67.0,70.0,1028.9,1027.5,,,9.6,11.4,,Yes
2011-05-04,WaggaWagga,6.3,17.8,0.8,2.2,9.8,W,24.0,ENE,W,7.0,15.0,81.0,66.0,1019.6,1018.2,2.0,1.0,12.9,16.8,No,No
2010-11-09,PerthAirport,17.5,26.9,0.0,6.6,3.9,SW,35.0,SW,WSW,6.0,19.0,55.0,51.0,1015.7,1015.9,7.0,7.0,22.3,24.8,No,No
2017-04-23,Perth,16.5,28.1,0.0,5.4,10.3,SE,30.0,ESE,SE,7.0,11.0,70.0,40.0,1020.8,1017.0,3.0,5.0,19.8,28.1,No,No
2014-12-22,Adelaide,22.6,26.0,0.0,22.4,,WNW,39.0,ENE,SSW,6.0,7.0,60.0,51.0,1006.8,1007.3,,,24.4,25.6,No,Yes
2011-07-01,Albury,0.3,14.1,0.0,,,E,13.0,SE,SE,2.0,4.0,99.0,59.0,1033.6,1028.7,8.0,,3.9,13.8,No,No
2015-03-09,Melbourne,,,,5.4,7.7,SSW,46.0,WNW,SSE,13.0,20.0,,,,,,,,,,
2009-05-19,Perth,10.4,23.5,0.0,2.6,8.8,SW,26.0,N,W,9.0,11.0,74.0,57.0,1016.4,1014.5,1.0,1.0,17.0,23.1,No,No
2014-03-23,Darwin,25.3,34.4,0.0,5.4,7.3,N,39.0,SSW,WNW,15.0,13.0,79.0,52.0,1010.5,1006.9,7.0,5.0,29.0,34.2,No,Yes
2011-05-17,Nuriootpa,1.3,16.2,0.0,1.4,8.9,NE,31.0,NE,NNE,9.0,11.0,64.0,38.0,1031.0,1026.7,1.0,3.0,9.8,15.9,No,No
2013-09-08,PearceRAAF,7.3,20.1,,,10.0,SW,30.0,NW,SW,6.0,20.0,95.0,50.0,1020.3,1019.0,,4.0,12.9,19.7,,Yes
2012-05-12,MountGambier,6.3,14.1,2.8,3.0,6.8,SW,56.0,W,W,11.0,28.0,73.0,57.0,1023.2,1021.1,4.0,4.0,11.6,13.5,Yes,Yes
2014-05-11,MountGambier,11.1,19.0,0.8,1.0,8.8,W,31.0,NW,WSW,11.0,19.0,96.0,62.0,1024.7,1025.3,5.0,6.0,14.6,17.9,No,No
2011-12-03,Townsville,24.5,30.8,0.4,10.6,0.1,E,44.0,ESE,ENE,22.0,24.0,71.0,68.0,1011.1,1008.4,7.0,7.0,28.1,28.4,No,Yes
2016-08-02,NorahHead,12.5,17.5,0.0,,,S,80.0,WSW,S,6.0,46.0,71.0,74.0,1013.0,1012.2,,,14.0,15.8,No,Yes
2011-07-16,Canberra,-1.5,12.2,0.0,,6.0,E,26.0,N,NE,2.0,11.0,84.0,62.0,1033.2,1028.7,8.0,8.0,4.7,11.0,No,No
2010-05-27,Townsville,17.3,27.4,0.0,5.8,10.5,SSW,33.0,SSW,ENE,17.0,11.0,43.0,39.0,1016.1,1012.2,0.0,1.0,23.0,26.8,No,No
2014-01-29,Williamtown,15.1,33.3,0.0,,,E,41.0,NNE,E,19.0,28.0,49.0,35.0,1017.7,1014.2,,,24.2,31.0,No,No
2011-05-09,Portland,9.1,14.0,0.8,1.0,6.4,SE,31.0,ESE,SE,17.0,19.0,81.0,56.0,1025.0,1023.5,7.0,6.0,10.2,12.7,No,No
2010-05-11,Townsville,18.5,29.3,0.0,6.4,5.1,ENE,33.0,SE,NE,11.0,20.0,63.0,63.0,1014.6,1012.1,6.0,6.0,25.2,27.5,No,No
2010-10-05,MelbourneAirport,11.5,20.2,1.0,4.8,,SSE,31.0,SSW,SSW,13.0,7.0,77.0,57.0,1023.4,1020.7,7.0,4.0,12.7,18.7,No,No
2016-08-03,Cobar,6.1,14.7,16.8,,,SSW,50.0,S,S,20.0,20.0,65.0,42.0,1019.8,1020.1,8.0,,7.2,14.4,Yes,No
2016-12-03,PerthAirport,13.7,23.5,0.0,7.8,9.6,WSW,52.0,SSW,W,20.0,22.0,48.0,58.0,1009.1,1008.7,8.0,7.0,20.9,21.8,No,No
2014-09-30,NorahHead,16.1,28.6,0.0,,,N,56.0,NW,N,6.0,43.0,71.0,38.0,1014.0,1008.4,,,22.1,27.3,No,No
2016-05-20,Nuriootpa,12.4,18.8,0.0,2.0,1.7,ENE,22.0,NNE,NNE,6.0,9.0,89.0,55.0,1024.3,1021.7,,,14.3,18.2,No,No
2013-08-24,Wollongong,14.1,19.9,0.0,,,WNW,59.0,WSW,ENE,17.0,9.0,48.0,58.0,1019.8,1020.0,,,17.2,18.2,No,No
2011-12-21,PerthAirport,13.7,30.3,0.0,8.0,13.7,SSW,43.0,SSW,SW,11.0,22.0,50.0,35.0,1013.1,1012.0,0.0,0.0,24.9,29.1,No,No
2015-08-15,AliceSprings,1.7,20.8,0.0,4.4,10.9,ESE,37.0,NE,ESE,2.0,20.0,46.0,20.0,1029.5,1025.7,0.0,0.0,11.6,20.1,No,No
2015-10-13,Newcastle,19.2,23.2,0.0,,,,,SE,,4.0,,85.0,,,,8.0,,20.8,,No,No
2015-01-04,Cobar,26.3,37.1,0.0,9.4,,SW,56.0,N,NNE,22.0,15.0,41.0,29.0,1013.5,1010.2,7.0,7.0,30.2,33.7,No,No
2011-10-15,Cobar,13.2,29.1,0.0,6.6,,WSW,39.0,W,WSW,9.0,19.0,59.0,26.0,1010.6,1009.8,1.0,3.0,20.1,28.0,No,No
2016-11-05,Mildura,8.2,24.0,0.0,12.0,12.0,SSW,50.0,SW,SW,22.0,15.0,55.0,22.0,1018.0,1016.5,3.0,2.0,13.4,22.4,No,No
2016-02-13,Darwin,25.1,33.4,0.4,6.4,2.7,ESE,48.0,NW,WNW,2.0,30.0,91.0,73.0,1010.4,1006.9,7.0,7.0,26.8,32.8,No,Yes
2015-09-11,Sydney,14.0,21.3,0.0,4.0,9.1,NNE,39.0,WNW,NE,11.0,24.0,56.0,44.0,1032.1,1027.6,1.0,0.0,17.6,20.5,No,No
2012-09-02,Cairns,21.0,28.2,0.0,6.6,7.2,SE,48.0,SSE,SE,22.0,35.0,69.0,50.0,1018.1,1015.1,6.0,5.0,23.6,26.7,No,No
2009-11-06,Watsonia,5.2,27.7,0.0,6.0,13.2,S,35.0,NNE,ESE,7.0,11.0,72.0,35.0,1026.6,1022.2,1.0,1.0,12.3,26.5,No,No
2012-10-02,MountGinini,0.3,15.5,0.0,,,ESE,24.0,ESE,N,7.0,7.0,18.0,50.0,,,,,10.5,13.8,No,No
2012-10-18,GoldCoast,17.3,25.1,0.0,,,SSE,48.0,E,SE,9.0,39.0,71.0,68.0,1020.5,1017.5,,,22.1,24.0,No,No
2009-11-22,MountGambier,13.1,18.7,10.0,1.8,7.2,WSW,54.0,SW,WSW,26.0,35.0,83.0,45.0,1006.9,1012.3,8.0,6.0,13.6,17.5,Yes,No
2013-12-17,Nhil,7.9,34.3,0.0,,,SSE,37.0,SSE,SSW,11.0,9.0,71.0,14.0,1020.5,1017.8,,,15.5,31.5,No,No
2009-08-03,NorfolkIsland,14.0,17.9,0.0,5.4,6.9,E,39.0,ESE,E,17.0,22.0,54.0,52.0,1024.0,1022.0,7.0,3.0,15.7,16.9,No,No
2015-03-20,BadgerysCreek,15.1,31.2,0.0,,,S,43.0,SW,SE,2.0,19.0,90.0,70.0,1010.6,1011.3,,,20.1,24.6,No,Yes
2017-06-17,Tuggeranong,2.7,13.0,0.0,,,N,13.0,WNW,ENE,2.0,9.0,91.0,72.0,1026.2,1023.6,,,7.3,12.7,No,No
2011-09-23,GoldCoast,13.6,25.3,0.0,,,NNE,37.0,NW,NNE,19.0,31.0,56.0,61.0,1022.8,1017.7,,,21.1,23.1,No,No
2014-06-06,Hobart,4.4,14.5,0.0,2.0,8.3,NW,35.0,NNW,NNW,13.0,20.0,82.0,59.0,1028.7,1025.0,1.0,1.0,6.6,13.6,No,Yes
2016-08-31,Penrith,11.2,23.6,0.0,,,NNW,46.0,NNE,N,9.0,19.0,86.0,50.0,,,,,15.2,22.7,No,No
2010-03-12,Mildura,13.3,26.0,0.0,6.6,7.0,E,39.0,E,ESE,19.0,22.0,65.0,31.0,1033.2,1031.1,7.0,5.0,16.7,25.7,No,No
